20,50,100,300,500,centers
0.7560765666728573,0.8124023471651068,0.8225350279032688,0.8271315631157967,0.8318492919371441,2
0.7493559148122736,0.7404216475071066,0.7705543261141901,0.7774862404464287,0.7635196898031347,3
0.6992221153836053,0.6271978924307772,0.6388170764077463,0.6987364821828046,0.6963602927763374,4
0.593767252167066,0.571434084226267,0.5282599646051706,0.5896199964349979,0.6135182790743258,5
