20,50,100,300,500,centers
0.6082461301767766,0.7082221366884021,0.7231180122913687,0.6923603124175371,0.7379882257747417,2
0.7698715213733928,0.8012652714536306,0.8143209874118493,0.823843819923331,0.8251899054970789,3
0.6199370518517127,0.7419782614830399,0.7778827498693858,0.7935636482261229,0.8040747411731285,4
0.49475199277977844,0.588468399488102,0.555239941287835,0.5292343556516741,0.5231425236474445,5
